ID,smiles,assign
Enamine_9240.maegz,c1ncccc1C(=O)NCCNC(=O)[C@@H]2CCCN2Cc3ccccc3,train
DEKOLS2_323.maegz,CS(=O)(=O)c(cc1)ccc1C(CC23CC2)=C(C3)c4ccc(Cl)cc4,train
Enamine_659.maegz,c1cc(O)ccc1NC(=O)CCc2cc(Cl)ccc2,train
DEKOLS2_1088.maegz,[O-]C(=O)C1=C[C@H](NC(N)=[NH2+])[C@@H](NC(=O)C)[C@@H](O1)C(=O)N(CCC)CCc2ccccc2,train
Enamine_6484.maegz,C1CC1(C[NH3+])CC(=O)N2CCOC[C@H]2c(c3C)c(C)n(n3)CC(F)(F)F,train
GLL_6423.maegz,CN(C)C(=O)c1c(cccc1)C[C@@H]([C@@H]2SCCC([O-])=O)Cc(c23)ccc(c3)OCc(cc4)nc(c45)cc(Cl)cc5,train
GLL_492.maegz,N#Cc1ccc(cc1)[C@@H](OC2)O[C@H](c3cccnc3)[C@H]2C/C=C\CCC([O-])=O,train
GLL_326.maegz,[O-]C(=O)c(c1)ccc(c12)OCc3c(cccc3)[C@H]2SCCN4CCN(CC4)S(=O)(=O)c5cccs5,train
Enamine_2784.maegz,c1cccc(c12)S(=O)(=O)C[C@@H]2CNc3ncnc(c34)n(cn4)C5CC5,train
Enamine_7027.maegz,FC(F)(F)CNC(=O)CN1C[C@H](OC)C[C@H]1c([nH]2)[nH+]c(C)c2C,train
Enamine_7291.maegz,COc(co1)c(=O)cc1C(=O)N(C)C[C@H]2[C@@H]([N@@H+](C)CCC2)c3ccnn3C,train
GLL_5639.maegz,C1CC1Cn(n2)c(=O)n(c2CCCC)Cc3ccc(cc3)-c(cccc4)c4-c5[n-]nnn5,train
GLL_1515.maegz,C[NH+](C)CCc1c[nH]c(c12)ccc(c2)CNc3ncn(n3)C,train
GLL_5371.maegz,n1c[nH]c(c12)ncnc2N(CCCC)Cc3ccc(cc3)-c(cccc4)c4-c5[n-]nnn5,train
GLL_6565.maegz,c1c(O)c(Cl)cc(c12)CC[N@H+](C)C[C@@H]2c(c(Cl)c(Cl)c3)c(c34)OCC4,train
Enamine_8321.maegz,O=C1CC[C@H](N1C)C(=O)NCc2cc(ccc2)OCC[N@@H+](C)C3CCOCC3,train
GLL_4170.maegz,c1cccc(c12)OC[C@@](O2)(C)C[NH+](CC3)CCN3c(nc4N)[nH+]c(c45)cc(OC)c(c5)OC,train
GLL_9708.maegz,c1ccccc1C(=O)Nc2cc(ccc2)O[C@H]3CC[N@H+](C)CC3,train
GLL_3757.maegz,Cc1cc(CC([O-])=O)c(SC)c2n(c(c3c12)cccc3)Cc4cc(Cl)c(Cl)cc4,train
DEKOLS2_397.maegz,COc(c1)ccc(c12)cccc2,train
Enamine_8769.maegz,FC(F)OC1CN(C1)C(=O)c2cc([O-])n(n2)-c(cc3)ccc3C,train
GLL_4847.maegz,c1ccccc1C[C@@H](c2cc(OC)ccc2)[NH2+]C[C@@H](O)c3cc(c(O)cc3)NS(=O)(=O)C,train
Enamine_5500.maegz,C1[NH2+]CC[C@@H]([C@@H]1C)NC(=O)c2c(C)cccc2,train
DEKOLS2_1038.maegz,O=C1N[C@@H](C)CNc2c1sc3ccc(c4c23)OCC4,train
GLL_3964.maegz,CS(=O)(=O)c(cc1)ccc1C[C@@H](C)[N@H+](CC)CCCCN2CCCCCC2=O,train
GLL_11462.maegz,c1c(Cl)ccc(c12)[nH]c(=O)n2CCN(CC3)Cc(c3c45)[nH]c4cccc5,train
DEKOLS2_243.maegz,C1COCCN1C(=O)C[C@@H](CC2CCCCC2)C(=O)N[C@@H](CCS(=O)(=O)C)CNc3ccc(cc3)OC(F)(F)F,train
Enamine_223.maegz,CCc1nc(no1)C2(CCCC2)NC(=O)c3ccnn3C(C)C,train
Enamine_9936.maegz,c1cc(Cl)c(F)cc1CCC(=O)Nc2c(n[nH]c2)[C@@H]3CC[NH2+]C3,train
Enamine_1550.maegz,c1c(Cl)ccc(F)c1C(=O)N2CCCC[C@@H]2C([O-])=O,train
GLL_11978.maegz,COC(=O)N(C)CC#CC[NH+]1CCCCCC1,train
GLL_12499.maegz,c1ccccc1[C@H](C[N@@H+](C2)CC[C@H]2O)N(C)C(=O)Cc3ccc(cc3)CCNS(=O)(=O)C,train
GLL_14298.maegz,c1cccc(c12)[nH]c(c2)C(=O)NCCCC[NH+](CC3)CCN3c4c(Cl)cc(Cl)cc4,train
DEKOLS2_979.maegz,c1cccc2C(SC[C@@H](C([O-])=O)[NH3+])(c(c3c12)cccc3)c4ccc(F)cc4,train
GLL_15301.maegz,c1ccccc1[C@@](C)(O)C(=O)NCCC[NH+](CC2)CCN2c(c3C)cc(C)cc3,train
DEKOLS2_957.maegz,OCCOC(=O)N[C@@H](C(C)(C)C)C(=O)N(C1)[C@H](c2ccccc2)C=C1c3c(F)ccc(F)c3,train
Enamine_2786.maegz,Cn1nc(C)cc1CNC(=O)NC[C@H]2[C@@H](C2)C3CCCCC3,train
GLL_12834.maegz,N#Cc1cc(ccc1)NC(=O)N(CC2)c(c23)cc4c(c3)N(C)CC4,train
GLL_2504.maegz,C1CC12c3c(cccc3)N(C2=O)C(=O)NCC45CC[NH+](CC4)CC5,train
GLL_6417.maegz,CC(C)c(cs1)nc1C#Cc2cc(ccc2)NC(=O)Cc(c3C([O-])=O)cccc3,train
GLL_10367.maegz,OC[C@H]1[C@H](O)[C@@H](O)[C@@H](O1)n(c(n2)NCCC)c(c23)ncnc3N[C@@H]4CCOC4,train
Enamine_1721.maegz,c1ccccc1OCCC(=O)N[C@H]2C[C@@H](C2)[N@@H+](CC([O-])=O)CC3CC3,train
GLL_6737.maegz,c1c(F)ccc(c12)C[C@H](C2)C(=O)NCCCC[N@@H+](C)CCc3cc(OC)cc(c3)OC,train
DEKOLS2_2288.maegz,O=C1O[C@@H](C)CCCC(=O)CCCCCc(c12)cc(O)cc2O,train
PDBuniq_3140.maegz,C1C[N@H+](C)Cc2ccc(OC)c(c2[C@@]134)O[C@H]3C[C@@H](O)C=C4,train
GLL_3641.maegz,o1ccnc1[C@@H](C[C@H]23)C[N@H+](C3)CCC2,train
Enamine_8305.maegz,c1cccc(c12)[nH]nc2C(=O)N(C3)CC[C@H]3Oc4c(nccc4)N5CCCC5,train
DEKOLS2_1682.maegz,Cc1cc(c(F)cc1)NC(=O)Nc(cc2)ccc2-c3nsc(c34)ncnc4N,train
GLL_8889.maegz,c1cccc(c12)[nH]cc2C[C@](C)(C(=O)N[C@H](CO)c3ccccc3)NC(=O)OCc4c(F)cccc4,train
DEKOLS2_214.maegz,c1ccc(O)cc1-c2c(-c3ccncc3)nn(c24)c(ccn4)-c5ccc(cc5)N6C[C@H](C[C@H]67)[NH2+]C7,train
DEKOLS2_167.maegz,C1CCCc(c12)[nH]c(c2)/C=C/3C(=O)Nc(c34)ccc(c4)S[N+]([O-])(C)C,train
GLL_13201.maegz,C1CCCC1(CC([O-])=O)CC(=O)N2CC[NH+](CC2)Cc(c(-c3ccccc3)nc(c45)cccc5)c4C(=O)N[C@H](C)c6ccccc6,train
MC_2138.maegz,c12csc(n2)[C@H](C(C)C)NC(=O)CN(C(=O)c3c(C)n[nH]n3)C[C@H](Cc4ccccc4)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC)NC(=O)[C@@H](C)NC1=O,train
Enamine_6868.maegz,CCCC1(CC1)CNC(=O)c2cc(ccc2)OCc3nc(C)on3,train
MC_2021.maegz,C1CCc(c12)[nH]c(=O)c(c2)C(=O)N(CC3)CCNC(=O)[C@H](Cc4ccccc4)NC(=O)c(cccc5OC)c5OCCCn(cc36)nn6,train
MC_654.maegz,Cc1[nH]nc(C)c1CC(=O)N(CC2)CCC23C(=O)N[C@@H](Cc4ccccc4)C(=O)NCCCn5cc(C3)nn5,train
MC_2223.maegz,Cn1cncc1CN(CC2)[C@H]3c(ccc4)cc4OCCCn(nn5)cc5CN(C6=O)c(c7[C@@]236)cccc7,train
DEKOLS2_1712.maegz,Cc1c(=O)[nH]c(=O)n(c1)[C@@H](C2)O[C@@H]([C@H]2O)OC,train
GLL_13646.maegz,FC(F)(F)c1cc(ccc1)N2CC[NH+](CC2)CCCCN(C3=O)COc(c34)cccc4,train
GLL_3363.maegz,Cc1c(N)cc(cc1)-c2nc(nc(n2)N)-c3ccccc3,train
GLL_16280.maegz,c1nc(N)ncc1CN(CC2)CCC2(F)C(=O)N(CC3)CCC3n(c(c45)ccc(F)c4)c(n5)Oc6ccccc6,train
GlideDecoy_913.maegz,COc1c(OC)ccc(c1C([O-])=O)/C=N/Nc(nn2)nc(c2c34)[nH]c3cccc4,train
Enamine_2151.maegz,c1cc(C([O-])=O)cc(F)c1C(=O)N(CC2)CCC2C(=O)N3CCOCC3,train
DEKOLS2_2034.maegz,n1ccccc1CNC(=O)c(cnc(c23)c(CC)cc(C#N)c3)c2NCc4cc(Cl)c(cc4)OC,train
GLL_10543.maegz,CC(C)(O)CCc(c1)ccc(c12)[nH]cc2C[C@H]3CCC[N@@H+]3C[C@H]4CCCN4S(=O)(=O)C,train
PDBuniq_4012.maegz,s1cccc1/C=C2/C(=NCCC2)c3cccnc3,train
Enamine_5071.maegz,c1cccn(c12)cc(n2)CC(=O)N(C3)CCC[C@H]3n(c4C)cc[nH+]4,train
GLL_2326.maegz,C1C[NH2+]C[C@@H]2[C@H]1N(C)c(c23)c(C(F)(F)F)cc(c3)Nc(c(n4)OC(C)C)ccc4C,train
GLL_12583.maegz,CCN(CC)C(=O)c(cc1)ccc1C(c(ccc2)c(c23)nccc3)=C4CCN(CC4)Cc5[nH]cc[nH+]5,train
PDBuniq_3645.maegz,C=CCc1cc(c(O)cc1)-c(c(O)cc2)cc2CC=C,train
GLL_4978.maegz,CCCCc1nc(CCCC)n(n1)Cc2ccc(cc2)-n3c([N+]([O-])=O)ccc3-c4[n-]nnn4,train
Enamine_4972.maegz,c1cnccc1NC(=O)[C@H]2CCCN2S(=O)(=O)c(c3C)c(C)cc(C)c3,train
Enamine_3015.maegz,[O-]C(=O)[C@@H]1COCCN1S(=O)(=O)c(c2F)c(Cl)ccc2F,train
PDBuniq_3992.maegz,C1COC[C@@H](OC(N)=[NH+]2)[C@]12c3cc(ccc3)-c4cncnc4,train
GlideDecoy_1291.maegz,CCc1ccc(cc1)OCCNc2c([N+]([O-])=O)ccc(c2)N(C[C@H]3C)C[C@@H](C)[NH2+]3,train
GLL_7159.maegz,C1CCCCC1Cc(c2=O)c(C([O-])=O)n(c(c23)cccc3)Cc(c4)c(Cl)cc(c45)OCO5,train
Enamine_6345.maegz,[O-]C(=O)CC[C@H]1CCCCN1C(=O)c2c(C)nns2,train
GLL_5610.maegz,CCOC(=O)CSc1nc(C)nc(CCC)c1Cc2ccc(cc2)-c(cccc3)c3-c4[n-]nnn4,train
Enamine_4319.maegz,s1nc(C)nc1C(=O)NC[C@@H]2CC[N@H+]2C3CCOCC3,train
GLL_13788.maegz,C1[NH2+]C[C@H](C)C=C1c(on2)nc2C3CC3,train
PDBuniq_2345.maegz,[O-]C(=O)Cc1cccc(c12)cccc2,train
GLL_14829.maegz,O1COc(c12)cc(OC)c(c2)CC(\C([O-])=O)=C/c3c[nH+]c(CCCC)n3-c4c(cc(cc4)OC)OCc5c(CO)cccc5,train
GLL_7832.maegz,C1CCCC[NH+]1CCCOc(cc2)ccc2-c(c3)cn(c34)cccc4C,train
GlideDecoy_1888.maegz,c1ccccc1N(C(C=23)=CC(C)(C)CC2O)C(N)=C(C#N)[C@H]3c(c4)ccc(OC)c4CN5CCOCC5,train
GLL_3155.maegz,o1cccc1-c(n2)nn(c23)c(N)nc(c3)N(C4)CC[N@@H+]([C@H]45)CCCC5,train
GLL_5004.maegz,O=C1NCC(=O)N(C)c(c12)nc(CCCC)n2Cc(c3)ccc(c34)oc(c4Br)-c5c(-c6[n-]nnn6)cccc5,train
GLL_14291.maegz,c1cccc(c1c23)oc2ccc(c3)C(=O)NCCCC[NH+](CC4)CCN4c(c5Cl)cccc5Cl,train
GLL_13841.maegz,Cc(n1)oc(c12)cc(OC)c(c2)CN[C@H](CCC[NH2+]3)[C@H]3c4ccccc4,train
MC_3054.maegz,c1cccc(c12)ncn(c2=O)CCCC(=O)N(Cc(cc34)on4)CCNC(=O)[C@@H](Cc5ccccc5)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC3=O,train
PDBuniq_1195.maegz,[NH2+]1C[C@H](O)C[C@H]1COP([O-])(=O)OP([O-])(=O)OC[C@@H]2[C@@H](O)[C@@H](O)[C@@H](O2)n(cn3)c(c34)ncnc4N,train
GLL_9289.maegz,COc(cc1)cc(OC)c1CN(c(c23)c(Cl)cc(Cl)c3)C(=O)[C@]2(C)c4c(Cl)ccc(c4)N,train
MC_1183.maegz,c1ccccc1C[C@H](C(=O)N[C@H]2C(C)C)NC(=O)CCC[N@H+](Cc3cccc(n3)C)CCCNC(=O)Cn(c24)nc(n4)C,train
Enamine_7679.maegz,FC(F)(F)CNC(=O)c1c(C)n(nn1)-c2cccc(c23)C[N@@H+](CC3)C4CCOCC4,train
PDBuniq_4240.maegz,c1ccccc1CCC[C@@H]([C@@H](C)O)c(nc2C)n(c23)[nH]c(nc3=O)Cc4cc(OC)c(cc4)OC,train
GLL_3050.maegz,c1ccc(OC)cc1Cn(n2)c(=O)ccc2-c3c(-c4ccccc4)nn(C)c3-c5ccccc5,train
Enamine_2623.maegz,N#Cc1cc(ccc1)C(=O)N(C2)C[C@@H]([C@H]2C3CC3)c([nH]n4)nc4C(C)C,train
GLL_5426.maegz,O=C1CCSc(c12)nc(CCCC)n2Cc3ccc(cc3)-c4c(S(=O)(=O)N)cccc4,train
GLL_10146.maegz,CCCO[C@H]1CCCn(c12)c(=O)c(c(n2)C)CC[N@H+](CC3)CC[C@@H]3c4noc(c45)cc(F)cc5,train
Enamine_4711.maegz,s1ccnc1CCC(=O)N2CC[NH+](CC2)C[C@@H](O)C(C)(C)C,train
GLL_8519.maegz,c1cccc(c12)[nH]cc2C[C@@H](C(=O)N(C)Cc3ccccc3)NC(=O)OCc(c4)oc(c45)cccc5,train
GLL_15446.maegz,CN(C)c1cc(ccc1)NC(=O)N[C@H](C(=O)N(CCC)c(c23)cccc2)N=C3N(CC4)CCN4C,train
Enamine_4498.maegz,[O-]C(=O)C[N@@H+](C)C[C@@H]1CN(CCO1)C(=O)Nc(cc2)ccc2-c3ccccc3,train
GLL_15322.maegz,c1ccccc1C(C#N)(c2ccccc2)CC[N@@H+](CC3)CC[C@]34C(=O)N(CC([O-])=O)CN4c5ccccc5,train
Enamine_4704.maegz,C1CCC1(N)C(=O)Nc(cn2)ccc2C,train
DEKOLS2_2155.maegz,[O-]C(=O)c1ccc(nc1)Sc(c(C)c2)cc(c23)C(C)(C)CCC3(C)C,train
GLL_15125.maegz,C1CCCN1CC[NH2+]CCCCCCOc(cccc2)c2-n3c(nnc3C)-c4ccc(cc4)-c5ccccc5,train
GlideDecoy_1122.maegz,Cc(c1)ccc(c1C)Nc(c(c23)cccc3)nnc2-c(cc4)cc(c4C)S(=O)(=O)N(CC5)CCN5C,train
GLL_15654.maegz,COc(c1)c(OC)cc(c12)[nH+]c(nc2N)N(CC3)CCC3c4ccccc4,train
Enamine_3394.maegz,Cc(c1)cc(C)c(c1C)OCC(=O)N(CC2)CCC2[C@@H]3C[C@H]([NH3+])CCO3,train
GLL_1010.maegz,c12c3c[nH]c1ccc(C(=O)NC)c2C[C@@H](C3)[NH+](CCC)CCC,train
GLL_1329.maegz,c1ccccc1Oc(cc2)ccc2NC(=O)Nc(c3)ccc(c34)[nH]cc4CC[NH+](C)C,train
PDBuniq_2406.maegz,[O-]C(=O)Cc1coc(c12)cc(cc2)Oc3ccccc3,train
GLL_13124.maegz,n1ccccc1N2CC[NH+](CC2)CCCCN(C3=O)CCOc(c34)cccc4,train
GLL_7679.maegz,c1cccc(C)c1C(=O)CN(c(c23)cccc2)C(=O)[C@@H](C=C3c4ccccc4)NC(=O)Nc(cc5)ccc5C,train
GlideDecoy_1379.maegz,[O-]C(=O)c1cc(ccc1)S(=O)(=O)Nc2ccc(I)cc2,train
GLL_11077.maegz,C[NH+](C)CCCCCC(=O)[N-]S(=O)(=O)c(cccc1)c1-c(cc2)ccc2Cn(c3=O)c(C(C)C)nc(c34)c(C)ccc4,train
Enamine_5518.maegz,C1CCC[C@@H]([C@@H]12)N([C@@H](C([O-])=O)C2)C(=O)c3cc(S(=O)(=O)N)c(C)cc3,train
GLL_9355.maegz,[O-]C(=O)c(c1)ccc(c12)oc3c(c2=O)ccc(c3)OC(C)C,train
GLL_13302.maegz,CC(C)N(C1=O)CCN1CCN2CCN(CC2)c3noc(c34)cc(F)cc4,train
Enamine_7950.maegz,n1cscc1CCC(=O)N2CCC[N@@H+](CC2)Cc3cnn(c3)CC,train
Enamine_6920.maegz,c1occc1CNC(=O)N[C@@H](c2nc(C)no2)C3CCOCC3,train
Enamine_2809.maegz,c1nc(C)ccc1C(=O)N2C[C@@H](OC)C[C@H]2c3n[nH]c(=O)n3CC,train
Enamine_9734.maegz,[O-]C(=O)c1cc(Cl)c(cc1)OCCN(C2)CCC[C@H]2n3ccnn3,train
GLL_8247.maegz,CCC(=O)NC[C@H]1[C@@H](C1)c2cccc(c23)O[C@H](C3)CCCCc4ccccc4,train
Enamine_9200.maegz,C1CCC1(CC)C(=O)NC2CCN(CC2)Cc3ccncc3,train
GlideDecoy_1235.maegz,c1ncccc1-c(n2)c(n(c23)cc(Cl)cc3)NC4CCCC4,train
PDBuniq_2014.maegz,c1ccc(OC)cc1[C@@H](C)NC(=O)c2c(NCC[NH3+])cc(cc2)-c3ccncc3,train
GLL_9926.maegz,c1cccc2n(C)c(c3c12)c(-c4ccc(cc4)OC)c(C([O-])=O)n3Cc5c(OC)ccc(c5)OC,train
GLL_12934.maegz,O=C1CCCc(c12)nc(CC)n2Cc3ccc(cc3)-c(cccc4)c4-c5[n-]nnn5,train
PDBuniq_290.maegz,n1c[nH]c(c12)cc(C(F)(F)F)cc2C(=O)Nc(ccc3)cc3-c4[n-]nnn4,train
GLL_8968.maegz,c1ccc(F)cc1[C@H](C2CC2)NC(=O)c3c(Cn4nccn4)c(-c5ccccc5)nc(c36)cccc6,train
DEKOLS2_2547.maegz,NC(=[NH2+])c1ccc(cc1)NC(=O)c2c([O-])cc(cc2)OCC,train
GlideDecoy_767.maegz,CC[N@H+](CC1)Cc(c1c23)sc2N[C@H](NC3=O)c(c4C)c(C)n(n4)C,train
Enamine_404.maegz,[O-]C(=O)CNC(=O)Cc1ccc(cc1)NC(=O)c2c(C)cc(F)cc2,train
Enamine_5770.maegz,[O-]C(=O)CC[C@@H]1CCCN(C1)C(=O)c2c(F)ccc(F)c2,train
GLL_14994.maegz,C1[C@@H](C2)C[C@H](C3)C[C@@H]2[C@@]13C(=O)OCCC[NH+](CC4)CCN4c5c(OC)cccc5,train
GLL_15774.maegz,CCCn(c1=O)c(=O)n(CCC)c(c12)nc([nH]2)-c(cc3)ccc3C[NH3+],train
GLL_12884.maegz,c1cccc(c12)O[C@H](CC2)C[NH2+]Cc3cc(ccc3)-c4ccccc4,train
GLL_7571.maegz,[O-]C(=O)c1cc(ccc1)NC(=O)NCC(=O)N2[C@H](C(=O)OC(C)(C)C)CCC2(c3ccccc3)c4ccccc4,train
PDBuniq_387.maegz,[O-]C(=O)Cc1ccc(O)cc1,train
GLL_13110.maegz,c1cccc(c12)C[N@H+](CC2)Cc3n[nH]c(c34)cc(F)cc4,train
GLL_4415.maegz,n1coc(c12)cc(cc2)CC[N@H+](C)C[C@H]3CCCc(c34)c(OC)ccc4,train
PDBuniq_1187.maegz,c1ccnc(c12)ccc(c2)-n(n3)c(cc3C(C)(C)C)NC(=O)Nc4c(F)cc(cc4)Oc(ccn5)cc5C(=O)NC,train
GLL_5743.maegz,CCCc1nsc(C([O-])=O)c1Cc2ccc(cc2)-c3c([N-]S(=O)(=O)C(F)(F)F)cccc3,train
Enamine_1860.maegz,[O-]C(=O)c(s1)ccc1C(=O)N(CC)Cc(c2)ccc(c23)OCO3,train
GLL_3892.maegz,C[N+]1(C)C[C@@H](CC1)OC(=O)[C@@](O)(C2CCCC2)c3ccccc3,train
Enamine_4978.maegz,c1cccc(c12)oc(n2)N3CCN(CC3)c(cc4)nn(c45)cnn5,train
GlideDecoy_973.maegz,FC(F)(F)c1cc(Cl)c(nc1)NCCn(c2=O)c(c3n(c24)cnn4)nccc3,train
Enamine_3296.maegz,NC(=O)N[C@@H](C)C(=O)N1CCCC[C@@H]1c(n2)oc(c23)cccc3,train
Enamine_5358.maegz,CCn(c1)ncc1C[NH2+]C[C@H]2[C@@H](OCCC2)c3ccnn3C,train
GLL_8541.maegz,CCC[S+](C)c(c1=O)c([O-])n(c(c12)cc(OC)c(c2)OC)Cc3ccc(cc3)OC,train
GLL_6138.maegz,c1cccc(c12)[nH]cc2C[C@H](C(=O)N(CCCCC)CCCCC)NC(=O)c(c3)cnc(c34)cccc4,train
GLL_13188.maegz,c1ccnc(c12)[nH]cc2C[NH+](CC3)CCN3c4n[nH]c(c45)c6c(CC5)cccc6,train
GLL_7628.maegz,C1COCCN1CCN2C(=O)[C@H](NC(=O)Nc3ccccc3)C(=O)N(c(c24)cccc4)CC56C[C@@H]7C[C@H](C5)C[C@H](C6)C7,train
PDBuniq_1248.maegz,Cc1cc(=O)[nH]c(c12)cc(cc2)-c3c(F)cccc3,train
DEKOLS2_2505.maegz,C[NH+](C)Cc1ccc(cc1)-c(n2)n3CCNC(=O)c4cccc2c34,train
GLL_13136.maegz,FC(F)(F)c1cc(C(F)(F)F)cc(c1)CNC(=O)N(C)CCN(C)c([nH+]c(c23)cccc2)n3Cc4ccc(F)cc4,train
Enamine_1925.maegz,C1C=CCC1C(=O)NC[C@@H](C([O-])=O)Cc(c2)ccc(c23)cccc3,train
Enamine_2128.maegz,Cn1c(C)ccc1C(=O)NCc2cc(OC)nc(c23)cccc3,train
Enamine_9553.maegz,Cn1c[nH+]cc1CN2CCN(CC2)c(cc3)nn(c34)cnn4,train
Enamine_7349.maegz,[O-]C(=O)c1cc(F)c(cc1)C[N@H+](C2)CCC[C@H]2CN(C)S(=O)(=O)C,train
Enamine_4860.maegz,CCCc1nc([nH]n1)[C@@H]2CN(CCO2)Cc3ccc(s3)Cl,train
Enamine_3298.maegz,C1COCCC1(CC([O-])=O)NC(=O)c2c(CC)ncs2,train
Enamine_1252.maegz,c1nnccc1C(=O)NCc(cc2C([O-])=O)ccc2,train
Enamine_939.maegz,CC(C)c1ccc(cc1)S(=O)(=O)N2CCSC[C@@H]2c3ccccc3,train
MC_3092.maegz,s1cnc(C)c1CCC(=O)N(C2)C[C@H]([C@@H]23)NC(=O)[C@H](Cc4ccccc4)NC(=O)CN(CCOC)C(=O)[C@@H](CC(C)C)NC(=O)COc5cc3ccc5,train
Enamine_8256.maegz,CC[C@]1(C)CN(CCO1)C(=O)[C@@H]2CCCN2C(=O)c3c(O)cccc3,train
GLL_9585.maegz,c1cccc(c1C([O-])=O)-c(cc2)nc(c23)ccc(c3)Cn(c(n4)CC)c(c45)nc(C)cc5C,train
Enamine_1460.maegz,O1[C@@H]2CC[C@H]1[C@H]([C@H]23)C(=O)N(C3=O)[C@@H](C)c4nc(no4)C5CCCCC5,train
Enamine_9463.maegz,Cc1nc(cc[nH+]1)N[C@@H]2CCN(C2)c3ccc(Cl)cc3,train
PDBuniq_2365.maegz,c1ccccc1S(=O)(=O)[N-]C(=O)c(n(Cc(cc2C(F)(F)F)ccc2)c(c34)cccc4)c3-c5ccc(cc5)OC,train
GLL_1984.maegz,c1cc(F)cc(c12)[nH]c(=O)cc2CCN3CCN(CC3)c4[nH+]ccc(c45)n(C)cc5,train
GLL_16407.maegz,c1cc(O)cc(c12)CC[C@H]2c3c[nH+]c[nH]3,train
GLL_9967.maegz,C1CCCC[NH+]1Cc2ccc([nH]2)-c(c3OC)cc(S(=O)(=O)N(C)C)c(c34)cccc4,train
Enamine_4031.maegz,n1cn(C)cc1[C@H]2[C@H]([NH3+])CN(C2)C(=O)NCC3(C)CCCCCC3,train
GLL_9224.maegz,c1ccccc1C([C@@H]2C(=O)OCC)=C2c3cc(Cl)ccc3,train
PDBuniq_4216.maegz,C1CCCCC1[C@@H]([NH2+]CC(=O)N)C(=O)N2CC[C@H]2C(=O)NCc(cc3)ccc3C(N)=[NH2+],train
PDBuniq_3548.maegz,c1cccc(c12)nc([nH]c2=O)-c(cc3)ccc3-c4ccccn4,train
GLL_13135.maegz,CC(C)S(=O)(=O)C[C@H]([NH2+]CCC)Cc1cc(c(cc1)OC)OCCc2ccccc2,train
PDBuniq_2314.maegz,c1cccc(c12)[nH]c(c2)C(=O)NC(=O)N[C@H](O3)[C@H](O)[C@@H](O)[C@H](O)[C@H]3CO,train
GLL_11866.maegz,s1ccn(c12)c(=O)c(c(n2)C)CC[N@H+](C3)CCc(c3c45)oc4cccc5,train
GlideDecoy_1715.maegz,Cc1ccc(cc1)NC(=O)CSc(nc(c23)[nH]nc2C)[n+](c3N)-c(c4CC)cccc4,train
GLL_6867.maegz,COc(cc1)cc(c12)[nH]c(n2)CN3CCN(CC3)c4ccccc4,train
GlideDecoy_62.maegz,s1ccn(c12)c(cn2)-c3c[nH]c(c34)cccc4,train
GLL_11309.maegz,CCCCCC(=O)[N-]S(=O)(=O)c(cccc1)c1-c(cc2)ccc2CN(C(=N3)CCC)C(=O)C34CCCC4,train
GLL_11534.maegz,c1cnccc1CN(C2=O)c(cccc3)c3NC(=C24)CCC4,train
Enamine_446.maegz,C1CCC12[C@@H](CC[NH2+]2)NC(=O)c3cnn(c34)cccc4OC,train
PDBuniq_219.maegz,C1CCC[NH+]1CCCOc(c(c2)OC)cc([NH+]=C3N)c2C34CCC4,train
GLL_3522.maegz,c1ccccc1C(O2)=NC[C@]23[C@H]4CC[N@@H+](C3)CC4,train
Enamine_5210.maegz,[O-]C(=O)c1ccc(cc1)CC(=O)N(C[C@H]2C)[C@H](CO2)c3ccccc3,train
DEKOLS2_240.maegz,c1ccc(C)cc1C(=O)N[C@@H](CC(C)C)C(=O)NCCNc2ccc(F)cc2,train
GLL_3495.maegz,CCCCc(c1)oc(c12)C[N@@H+](C)[C@@H](C2)CCC,train
DEKOLS2_1082.maegz,[O-]C(=O)C1=C[C@H](NC(N)=[NH2+])[C@@H](NC(=O)C)[C@@H](O1)C(=O)N(CC)CC,train
PDBuniq_2451.maegz,NC(=O)COc1ccccc1,train
PDBuniq_3362.maegz,c1cccc(O)c1CNc2cc(ncn2)NCc3c(O)cccc3,train
PDBuniq_809.maegz,c1ccc(F)cc1CNc(n2)sc(c23)cc(cc3)-c4ccncc4,train
GLL_3676.maegz,Cc1nnc(o1)[C@@]23CC[N@@H+](C2)CCC3,train
MC_1870.maegz,Cn(n1)c(=O)ccc1C(=O)N(CC2)[C@H]3c(ccc4)cc4OCCCn(nn5)cc5CN(C6=O)c(c7[C@]236)cccc7,train
Enamine_8147.maegz,CCCNC(=O)c1cc(ccc1)C(=O)Nc2cnn(c2)CCN3CCOCC3,train
Enamine_8495.maegz,c1cccc(c12)nn(C)c2C(=O)N[C@@H]3[C@@H](COCC3)Nc4ccncn4,train
MC_605.maegz,c1ccccc1C[C@@H](NC2=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)NCCCC[N@@H+](Cc(ccc23)cc3)Cc4ccncc4,train
GLL_9157.maegz,c1c(O)ccc(c1[C@]23C)C[C@@H]([C@H]2[NH3+])SCCCC3,train
DEKOLS2_2452.maegz,FC(F)(F)c1cc(ccc1)NC(=O)Nc(ccc2)cc2-c(cn(c34)ccn4)nc3NCCc5ccncc5,train
